case_id,level1_category,level2_category,difficulty,gt_status,gt_error_type,gt_error_subtype,gt_label_source,gt_label_strength,baseline_status,baseline_error_type,baseline_error_subtype,baseline_error_type_raw,baseline_error_subtype_raw,baseline_error_position,baseline_label_source,sql_text,source_tier,source,source_ref,tags,notes,review_reason,review_priority
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table stat_test set TBLPROPERTIES('numFiles'='NaN'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_tableprops_non_numeric_8.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table stat_test set TBLPROPERTIES('numRows'='NaN'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_tableprops_non_numeric_2.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER TABLE srcpart_archived ARCHIVE PARTITION (hr='12'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/archive_partspec2.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,"ALTER TABLE t1 SET SERDEPROPERTIES ('field.delim' = ',')",real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_not_owner_alter_tab_serdeprop.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,Alter table table1 set TBLPROPERTIES('external'='true'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_tableprops_external_with_default_constraint.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,Alter table table1 set TBLPROPERTIES('external'='true'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_tableprops_external_with_notnull_constraint.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table stat_test set TBLPROPERTIES('totalSize'=''),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_tableprops_non_numeric_5.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table stat_test set TBLPROPERTIES('numFiles'=''),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_tableprops_non_numeric_7.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table stat_test set TBLPROPERTIES('numRows'=''),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_tableprops_non_numeric_1.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,Alter table table1 change b b STRING NOT NULL enable,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_external_with_notnull_constraint.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,fail,parse_error,invalid_partition_column_syntax,cannot_recognize_input,invalid_partition_column_syntax,1:47,local_hive_parse_sdk,alter table alter_coltype partition column (ts time),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_partition_coltype_invalidtype.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table alter_coltype partition column (dd int),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_partition_coltype_invalidcolname.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,fail,parse_error,generic_parse_failure,cannot_recognize_input,generic_parse_failure,1:48,local_hive_parse_sdk,ALTER TABLE srcpart_archived ARCHIVE PARTITION (),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/archive_partspec3.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table auth_import_ptn drop partition (j=42),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_import_ptn.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER TABLE non_native1 RENAME TO new_non_native,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_non_native.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER VIEW testViewPart as SELECT * FROM srcpart,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_as_select_with_partition.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table auth_export_ptn add partition (j=42),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_export_ptn.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER TABLE xxx4 ADD PARTITION (value='val_86'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_failure2.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER VIEW xxx8 ADD PARTITION (ds='2011-01-01'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_failure7.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter view db1.view1 as select * from db2.tab2,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_alter_view.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER VIEW testView AS SELECT * FROM srcpart,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_as_select_not_exist.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table auth_trunc2 drop partition(j=42),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_alter_drop_ptn.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table tpart drop partition (k = 'abc'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_droppartition.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table t1 change column c1 c1 smallint,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/allow_change_col_type_par_neg.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,"alter table mp add partition (b='1', c='1')",real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_table_add_partition.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter table tpart add partition (k = 'abc'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_addpartition.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter database default set owner user user1,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_alter_db_owner_default.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER TABLE xxx3 REPLACE COLUMNS (xyz int),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_failure.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER VIEW xxx6 ADD PARTITION (v='val_86'),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_failure5.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,alter database dbao set owner user user2,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/authorization_alter_db_owner.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER VIEW xxx7 ADD PARTITION (key=10),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_failure6.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER VIEW xxx7 ADD PARTITION (key=10),real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_failure6_2.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
,DDL,ALTER_TABLE_SYNTAX,medium,fail,parse_error,,open_benchmark_clientnegative_directory,weak,pass,,,,,,local_hive_parse_sdk,ALTER VIEW invites RENAME TO invites2,real,apache_hive_clientnegative,https://github.com/apache/hive/blob/master/ql/src/test/queries/clientnegative/alter_view_failure8.q,real;open_benchmark;ddl;fail;weak_gt,Auto-extracted from Apache Hive open-source query test suite | negative directory assertion | baseline=local_hive_parse_sdk,weak_gt_excluded_from_strict_gold,highest
